spotify_id,tag,count,normalized_count,source
11NbY6pumU3yzLyo7P5oNQ,intense,7,0.6363636363636364,All Music
11NbY6pumU3yzLyo7P5oNQ,partying,7,0.6363636363636364,All Music
11NbY6pumU3yzLyo7P5oNQ,passionate,6,0.5454545454545454,All Music
11NbY6pumU3yzLyo7P5oNQ,playful,7,0.6363636363636364,All Music
11NbY6pumU3yzLyo7P5oNQ,rambunctious,5,0.45454545454545453,All Music
11NbY6pumU3yzLyo7P5oNQ,rebellious,9,0.8181818181818182,All Music
11NbY6pumU3yzLyo7P5oNQ,road trip,7,0.6363636363636364,All Music
11NbY6pumU3yzLyo7P5oNQ,rousing,6,0.5454545454545454,All Music
11VGhd5i7deLL0YB0ayicY,bittersweet,9,0.8181818181818182,All Music
11VGhd5i7deLL0YB0ayicY,late night,9,0.8181818181818182,All Music
11VGhd5i7deLL0YB0ayicY,nostalgic,9,0.8181818181818182,All Music
11VGhd5i7deLL0YB0ayicY,partying,9,0.8181818181818182,All Music
11VGhd5i7deLL0YB0ayicY,poignant,9,0.8181818181818182,All Music
11VGhd5i7deLL0YB0ayicY,regret,9,0.8181818181818182,All Music
11VGhd5i7deLL0YB0ayicY,road trip,9,0.8181818181818182,All Music
11VGhd5i7deLL0YB0ayicY,rollicking,9,0.8181818181818182,All Music
11VGhd5i7deLL0YB0ayicY,searching,9,0.8181818181818182,All Music
11VGhd5i7deLL0YB0ayicY,wistful,9,0.8181818181818182,All Music
11VGhd5i7deLL0YB0ayicY,yearning,9,0.8181818181818182,All Music
11dn3mAagE0hOvd35rBNeV,feeling blue,7,0.6363636363636364,All Music
11dn3mAagE0hOvd35rBNeV,loss,7,0.6363636363636364,All Music
11dn3mAagE0hOvd35rBNeV,grief,7,0.6363636363636364,All Music
11glwadtd8zwDamSDOX5cJ,brooding,7,0.6363636363636364,All Music
11glwadtd8zwDamSDOX5cJ,reflection,7,0.6363636363636364,All Music
11glwadtd8zwDamSDOX5cJ,yearning,7,0.6363636363636364,All Music
11glwadtd8zwDamSDOX5cJ,brooding,7,0.6363636363636364,All Music
11glwadtd8zwDamSDOX5cJ,reflection,7,0.6363636363636364,All Music
11glwadtd8zwDamSDOX5cJ,yearning,7,0.6363636363636364,All Music
11oBg7EA3BgPLWrIx4Rv7D,boisterous,5,0.45454545454545453,All Music
11oBg7EA3BgPLWrIx4Rv7D,carefree,8,0.7272727272727273,All Music
11oBg7EA3BgPLWrIx4Rv7D,celebratory,5,0.45454545454545453,All Music
11oBg7EA3BgPLWrIx4Rv7D,confident,7,0.6363636363636364,All Music
11oBg7EA3BgPLWrIx4Rv7D,exuberant,7,0.6363636363636364,All Music
11oBg7EA3BgPLWrIx4Rv7D,partying,7,0.6363636363636364,All Music
11oBg7EA3BgPLWrIx4Rv7D,rousing,8,0.7272727272727273,All Music
11oBg7EA3BgPLWrIx4Rv7D,sex,5,0.45454545454545453,All Music
11oBg7EA3BgPLWrIx4Rv7D,sexy,6,0.5454545454545454,All Music
11oBg7EA3BgPLWrIx4Rv7D,summer,5,0.45454545454545453,All Music
11oBg7EA3BgPLWrIx4Rv7D,trashy,5,0.45454545454545453,All Music
11sxpJrfYJFxkA77PauDj4,aggressive,3,0.2727272727272727,All Music
11sxpJrfYJFxkA77PauDj4,breakup,5,0.45454545454545453,All Music
11sxpJrfYJFxkA77PauDj4,confident,5,0.45454545454545453,All Music
11sxpJrfYJFxkA77PauDj4,intense,3,0.2727272727272727,All Music
11sxpJrfYJFxkA77PauDj4,late night,7,0.6363636363636364,All Music
11sxpJrfYJFxkA77PauDj4,melancholy,7,0.6363636363636364,All Music
11sxpJrfYJFxkA77PauDj4,poignant,7,0.6363636363636364,All Music
11sxpJrfYJFxkA77PauDj4,sad,7,0.6363636363636364,All Music
11sxpJrfYJFxkA77PauDj4,wistful,5,0.45454545454545453,All Music
11vItFXykyMe5BNKmItbo2,brash,7,0.6363636363636364,All Music
11vItFXykyMe5BNKmItbo2,confident,7,0.6363636363636364,All Music
11vItFXykyMe5BNKmItbo2,fun,9,0.8181818181818182,All Music
11vItFXykyMe5BNKmItbo2,late night,9,0.8181818181818182,All Music
11vItFXykyMe5BNKmItbo2,playful,9,0.8181818181818182,All Music
11vItFXykyMe5BNKmItbo2,sensual,7,0.6363636363636364,All Music
11vItFXykyMe5BNKmItbo2,sex,6,0.5454545454545454,All Music
11vItFXykyMe5BNKmItbo2,sexual,9,0.8181818181818182,All Music
11vItFXykyMe5BNKmItbo2,sexy,9,0.8181818181818182,All Music
11vItFXykyMe5BNKmItbo2,sweet,8,0.7272727272727273,All Music
11vItFXykyMe5BNKmItbo2,trashy,9,0.8181818181818182,All Music
11vItFXykyMe5BNKmItbo2,yearning,7,0.6363636363636364,All Music
121sjkub4p4zcFNozkKnQD,acerbic,9,0.8181818181818182,All Music
121sjkub4p4zcFNozkKnQD,aggressive,7,0.6363636363636364,All Music
121sjkub4p4zcFNozkKnQD,bitter,7,0.6363636363636364,All Music
121sjkub4p4zcFNozkKnQD,brash,7,0.6363636363636364,All Music
121sjkub4p4zcFNozkKnQD,brooding,7,0.6363636363636364,All Music
121sjkub4p4zcFNozkKnQD,confident,8,0.7272727272727273,All Music
121sjkub4p4zcFNozkKnQD,confrontational,9,0.8181818181818182,All Music
121sjkub4p4zcFNozkKnQD,empowerment,6,0.5454545454545454,All Music
121sjkub4p4zcFNozkKnQD,feeling blue,5,0.45454545454545453,All Music
121sjkub4p4zcFNozkKnQD,freedom,7,0.6363636363636364,All Music
121sjkub4p4zcFNozkKnQD,gloomy,5,0.45454545454545453,All Music
121sjkub4p4zcFNozkKnQD,gritty,8,0.7272727272727273,All Music
121sjkub4p4zcFNozkKnQD,gutsy,5,0.45454545454545453,All Music
121sjkub4p4zcFNozkKnQD,loss,7,0.6363636363636364,All Music
121sjkub4p4zcFNozkKnQD,grief,7,0.6363636363636364,All Music
121sjkub4p4zcFNozkKnQD,menacing,7,0.6363636363636364,All Music
121sjkub4p4zcFNozkKnQD,ominous,4,0.36363636363636365,All Music
121sjkub4p4zcFNozkKnQD,provocative,7,0.6363636363636364,All Music
121sjkub4p4zcFNozkKnQD,rambunctious,7,0.6363636363636364,All Music
121sjkub4p4zcFNozkKnQD,ramshackle,8,0.7272727272727273,All Music
121sjkub4p4zcFNozkKnQD,rebellious,8,0.7272727272727273,All Music
121sjkub4p4zcFNozkKnQD,road trip,9,0.8181818181818182,All Music
121sjkub4p4zcFNozkKnQD,rollicking,9,0.8181818181818182,All Music
121sjkub4p4zcFNozkKnQD,rousing,7,0.6363636363636364,All Music
121sjkub4p4zcFNozkKnQD,sad,7,0.6363636363636364,All Music
121sjkub4p4zcFNozkKnQD,somber,6,0.5454545454545454,All Music
121sjkub4p4zcFNozkKnQD,visceral,6,0.5454545454545454,All Music
121sjkub4p4zcFNozkKnQD,yearning,7,0.6363636363636364,All Music
121sjkub4p4zcFNozkKnQD,acerbic,9,0.8181818181818182,All Music
121sjkub4p4zcFNozkKnQD,aggressive,7,0.6363636363636364,All Music
121sjkub4p4zcFNozkKnQD,bitter,7,0.6363636363636364,All Music
121sjkub4p4zcFNozkKnQD,brash,7,0.6363636363636364,All Music
121sjkub4p4zcFNozkKnQD,brooding,7,0.6363636363636364,All Music
121sjkub4p4zcFNozkKnQD,confident,8,0.7272727272727273,All Music
121sjkub4p4zcFNozkKnQD,confrontational,9,0.8181818181818182,All Music
121sjkub4p4zcFNozkKnQD,empowerment,6,0.5454545454545454,All Music
121sjkub4p4zcFNozkKnQD,feeling blue,5,0.45454545454545453,All Music
121sjkub4p4zcFNozkKnQD,freedom,7,0.6363636363636364,All Music
121sjkub4p4zcFNozkKnQD,gloomy,5,0.45454545454545453,All Music
121sjkub4p4zcFNozkKnQD,gritty,8,0.7272727272727273,All Music
121sjkub4p4zcFNozkKnQD,gutsy,5,0.45454545454545453,All Music
121sjkub4p4zcFNozkKnQD,loss,7,0.6363636363636364,All Music
121sjkub4p4zcFNozkKnQD,grief,7,0.6363636363636364,All Music
121sjkub4p4zcFNozkKnQD,menacing,7,0.6363636363636364,All Music
121sjkub4p4zcFNozkKnQD,ominous,4,0.36363636363636365,All Music
121sjkub4p4zcFNozkKnQD,provocative,7,0.6363636363636364,All Music
121sjkub4p4zcFNozkKnQD,rambunctious,7,0.6363636363636364,All Music
121sjkub4p4zcFNozkKnQD,ramshackle,8,0.7272727272727273,All Music
121sjkub4p4zcFNozkKnQD,rebellious,8,0.7272727272727273,All Music
121sjkub4p4zcFNozkKnQD,road trip,9,0.8181818181818182,All Music
121sjkub4p4zcFNozkKnQD,rollicking,9,0.8181818181818182,All Music
121sjkub4p4zcFNozkKnQD,rousing,7,0.6363636363636364,All Music
121sjkub4p4zcFNozkKnQD,sad,7,0.6363636363636364,All Music
121sjkub4p4zcFNozkKnQD,somber,6,0.5454545454545454,All Music
121sjkub4p4zcFNozkKnQD,visceral,6,0.5454545454545454,All Music
121sjkub4p4zcFNozkKnQD,yearning,7,0.6363636363636364,All Music
129Jx52FwTa2pilZohst80,aggressive,7,0.6363636363636364,All Music
129Jx52FwTa2pilZohst80,brooding,7,0.6363636363636364,All Music
129Jx52FwTa2pilZohst80,aggressive,7,0.6363636363636364,All Music
129Jx52FwTa2pilZohst80,brooding,7,0.6363636363636364,All Music
12q3V8ShACq2PSWINMc2rC,breakup,5,0.45454545454545453,All Music
12q3V8ShACq2PSWINMc2rC,cheerful,8,0.7272727272727273,All Music
12q3V8ShACq2PSWINMc2rC,divorce,5,0.45454545454545453,All Music
12q3V8ShACq2PSWINMc2rC,feeling blue,5,0.45454545454545453,All Music
12q3V8ShACq2PSWINMc2rC,gutsy,5,0.45454545454545453,All Music
12q3V8ShACq2PSWINMc2rC,heartache,5,0.45454545454545453,All Music
12q3V8ShACq2PSWINMc2rC,intimate,5,0.45454545454545453,All Music
12q3V8ShACq2PSWINMc2rC,late night,9,0.8181818181818182,All Music
12q3V8ShACq2PSWINMc2rC,melancholy,5,0.45454545454545453,All Music
12q3V8ShACq2PSWINMc2rC,plaintive,5,0.45454545454545453,All Music
12q3V8ShACq2PSWINMc2rC,playful,8,0.7272727272727273,All Music
12q3V8ShACq2PSWINMc2rC,poignant,9,0.8181818181818182,All Music
12q3V8ShACq2PSWINMc2rC,reflection,5,0.45454545454545453,All Music
12q3V8ShACq2PSWINMc2rC,reflective,5,0.45454545454545453,All Music
12q3V8ShACq2PSWINMc2rC,regret,5,0.45454545454545453,All Music
12q3V8ShACq2PSWINMc2rC,sad,5,0.45454545454545453,All Music
12q3V8ShACq2PSWINMc2rC,soothing,5,0.45454545454545453,All Music
12q3V8ShACq2PSWINMc2rC,sunday afternoon,9,0.8181818181818182,All Music
12q3V8ShACq2PSWINMc2rC,sweet,6,0.5454545454545454,All Music
12q3V8ShACq2PSWINMc2rC,wistful,5,0.45454545454545453,All Music
12q3V8ShACq2PSWINMc2rC,yearning,5,0.45454545454545453,All Music
12wDCrXdu2y1FbXHMb2hJQ,acerbic,7,0.6363636363636364,All Music
12wDCrXdu2y1FbXHMb2hJQ,aggressive,7,0.6363636363636364,All Music
12wDCrXdu2y1FbXHMb2hJQ,angry,9,0.8181818181818182,All Music
12wDCrXdu2y1FbXHMb2hJQ,brash,6,0.5454545454545454,All Music
12wDCrXdu2y1FbXHMb2hJQ,brooding,7,0.6363636363636364,All Music
12wDCrXdu2y1FbXHMb2hJQ,confident,8,0.7272727272727273,All Music
12wDCrXdu2y1FbXHMb2hJQ,confrontational,9,0.8181818181818182,All Music
12wDCrXdu2y1FbXHMb2hJQ,empowerment,6,0.5454545454545454,All Music
12wDCrXdu2y1FbXHMb2hJQ,feeling blue,6,0.5454545454545454,All Music
12wDCrXdu2y1FbXHMb2hJQ,freedom,9,0.8181818181818182,All Music
12wDCrXdu2y1FbXHMb2hJQ,fun,5,0.45454545454545453,All Music
12wDCrXdu2y1FbXHMb2hJQ,gloomy,5,0.45454545454545453,All Music
12wDCrXdu2y1FbXHMb2hJQ,gritty,8,0.7272727272727273,All Music
12wDCrXdu2y1FbXHMb2hJQ,gutsy,5,0.45454545454545453,All Music
12wDCrXdu2y1FbXHMb2hJQ,menacing,7,0.6363636363636364,All Music
12wDCrXdu2y1FbXHMb2hJQ,open road,1,0.09090909090909091,All Music
12wDCrXdu2y1FbXHMb2hJQ,rambunctious,7,0.6363636363636364,All Music
12wDCrXdu2y1FbXHMb2hJQ,ramshackle,8,0.7272727272727273,All Music
12wDCrXdu2y1FbXHMb2hJQ,reflection,8,0.7272727272727273,All Music
12wDCrXdu2y1FbXHMb2hJQ,road trip,9,0.8181818181818182,All Music
12wDCrXdu2y1FbXHMb2hJQ,rollicking,8,0.7272727272727273,All Music
12wDCrXdu2y1FbXHMb2hJQ,rousing,5,0.45454545454545453,All Music
12wDCrXdu2y1FbXHMb2hJQ,somber,8,0.7272727272727273,All Music
12wDCrXdu2y1FbXHMb2hJQ,visceral,7,0.6363636363636364,All Music
12wDCrXdu2y1FbXHMb2hJQ,wistful,1,0.09090909090909091,All Music
12wDCrXdu2y1FbXHMb2hJQ,acerbic,7,0.6363636363636364,All Music
12wDCrXdu2y1FbXHMb2hJQ,aggressive,7,0.6363636363636364,All Music
12wDCrXdu2y1FbXHMb2hJQ,angry,9,0.8181818181818182,All Music
12wDCrXdu2y1FbXHMb2hJQ,brash,6,0.5454545454545454,All Music
12wDCrXdu2y1FbXHMb2hJQ,brooding,7,0.6363636363636364,All Music
12wDCrXdu2y1FbXHMb2hJQ,confident,8,0.7272727272727273,All Music
12wDCrXdu2y1FbXHMb2hJQ,confrontational,9,0.8181818181818182,All Music
12wDCrXdu2y1FbXHMb2hJQ,empowerment,6,0.5454545454545454,All Music
12wDCrXdu2y1FbXHMb2hJQ,feeling blue,6,0.5454545454545454,All Music
12wDCrXdu2y1FbXHMb2hJQ,freedom,9,0.8181818181818182,All Music
12wDCrXdu2y1FbXHMb2hJQ,fun,5,0.45454545454545453,All Music
12wDCrXdu2y1FbXHMb2hJQ,gloomy,5,0.45454545454545453,All Music
12wDCrXdu2y1FbXHMb2hJQ,gritty,8,0.7272727272727273,All Music
12wDCrXdu2y1FbXHMb2hJQ,gutsy,5,0.45454545454545453,All Music
12wDCrXdu2y1FbXHMb2hJQ,menacing,7,0.6363636363636364,All Music
12wDCrXdu2y1FbXHMb2hJQ,open road,1,0.09090909090909091,All Music
12wDCrXdu2y1FbXHMb2hJQ,rambunctious,7,0.6363636363636364,All Music
12wDCrXdu2y1FbXHMb2hJQ,ramshackle,8,0.7272727272727273,All Music
12wDCrXdu2y1FbXHMb2hJQ,reflection,8,0.7272727272727273,All Music
12wDCrXdu2y1FbXHMb2hJQ,road trip,9,0.8181818181818182,All Music
12wDCrXdu2y1FbXHMb2hJQ,rollicking,8,0.7272727272727273,All Music
12wDCrXdu2y1FbXHMb2hJQ,rousing,5,0.45454545454545453,All Music
12wDCrXdu2y1FbXHMb2hJQ,somber,8,0.7272727272727273,All Music
12wDCrXdu2y1FbXHMb2hJQ,visceral,7,0.6363636363636364,All Music
12wDCrXdu2y1FbXHMb2hJQ,wistful,1,0.09090909090909091,All Music
1364cfVtDUV74zIeMl6ydQ,celebration,7,0.6363636363636364,All Music
1364cfVtDUV74zIeMl6ydQ,in love,7,0.6363636363636364,All Music
1364cfVtDUV74zIeMl6ydQ,yearning,7,0.6363636363636364,All Music
1364cfVtDUV74zIeMl6ydQ,celebration,7,0.6363636363636364,All Music
1364cfVtDUV74zIeMl6ydQ,in love,7,0.6363636363636364,All Music
1364cfVtDUV74zIeMl6ydQ,yearning,7,0.6363636363636364,All Music
13Nh6UPBy8WgoTc5l7iGR8,affection,9,0.8181818181818182,All Music
13Nh6UPBy8WgoTc5l7iGR8,fondness,9,0.8181818181818182,All Music
13Nh6UPBy8WgoTc5l7iGR8,atmospheric,9,0.8181818181818182,All Music
13Nh6UPBy8WgoTc5l7iGR8,background music,9,0.8181818181818182,All Music
13Nh6UPBy8WgoTc5l7iGR8,peaceful,9,0.8181818181818182,All Music
13Nh6UPBy8WgoTc5l7iGR8,elegant,9,0.8181818181818182,All Music
13Nh6UPBy8WgoTc5l7iGR8,in love,9,0.8181818181818182,All Music
13Nh6UPBy8WgoTc5l7iGR8,intimate,9,0.8181818181818182,All Music
13Nh6UPBy8WgoTc5l7iGR8,late night,9,0.8181818181818182,All Music
13Nh6UPBy8WgoTc5l7iGR8,plaintive,9,0.8181818181818182,All Music
13Nh6UPBy8WgoTc5l7iGR8,reflection,9,0.8181818181818182,All Music
13Nh6UPBy8WgoTc5l7iGR8,reflective,9,0.8181818181818182,All Music
13Nh6UPBy8WgoTc5l7iGR8,romantic,9,0.8181818181818182,All Music
13Nh6UPBy8WgoTc5l7iGR8,romantic evening,9,0.8181818181818182,All Music
13Nh6UPBy8WgoTc5l7iGR8,sensual,9,0.8181818181818182,All Music
13Nh6UPBy8WgoTc5l7iGR8,sex,9,0.8181818181818182,All Music
13Nh6UPBy8WgoTc5l7iGR8,sexy,9,0.8181818181818182,All Music
13Nh6UPBy8WgoTc5l7iGR8,soothing,9,0.8181818181818182,All Music
13Nh6UPBy8WgoTc5l7iGR8,sweet,9,0.8181818181818182,All Music
13Nh6UPBy8WgoTc5l7iGR8,wistful,9,0.8181818181818182,All Music
13RP005cDlNlZD23CIRUb1,aggressive,5,0.45454545454545453,All Music
13RP005cDlNlZD23CIRUb1,anguished,6,0.5454545454545454,All Music
13RP005cDlNlZD23CIRUb1,distraught,6,0.5454545454545454,All Music
13RP005cDlNlZD23CIRUb1,confrontational,7,0.6363636363636364,All Music
13RP005cDlNlZD23CIRUb1,dramatic,7,0.6363636363636364,All Music
13RP005cDlNlZD23CIRUb1,freedom,9,0.8181818181818182,All Music
13RP005cDlNlZD23CIRUb1,happy,7,0.6363636363636364,All Music
13RP005cDlNlZD23CIRUb1,rousing,7,0.6363636363636364,All Music
13RP005cDlNlZD23CIRUb1,anxious,8,0.7272727272727273,All Music
13RP005cDlNlZD23CIRUb1,urgent,8,0.7272727272727273,All Music
13RP005cDlNlZD23CIRUb1,visceral,5,0.45454545454545453,All Music
13RP005cDlNlZD23CIRUb1,aggressive,5,0.45454545454545453,All Music
13RP005cDlNlZD23CIRUb1,anguished,6,0.5454545454545454,All Music
13RP005cDlNlZD23CIRUb1,distraught,6,0.5454545454545454,All Music
13RP005cDlNlZD23CIRUb1,confrontational,7,0.6363636363636364,All Music
13RP005cDlNlZD23CIRUb1,dramatic,7,0.6363636363636364,All Music
13RP005cDlNlZD23CIRUb1,freedom,9,0.8181818181818182,All Music
13RP005cDlNlZD23CIRUb1,happy,7,0.6363636363636364,All Music
13RP005cDlNlZD23CIRUb1,rousing,7,0.6363636363636364,All Music
13RP005cDlNlZD23CIRUb1,anxious,8,0.7272727272727273,All Music
13RP005cDlNlZD23CIRUb1,urgent,8,0.7272727272727273,All Music
13RP005cDlNlZD23CIRUb1,visceral,5,0.45454545454545453,All Music
13RP005cDlNlZD23CIRUb1,aggressive,5,0.45454545454545453,All Music
13RP005cDlNlZD23CIRUb1,anguished,6,0.5454545454545454,All Music
13RP005cDlNlZD23CIRUb1,distraught,6,0.5454545454545454,All Music
13RP005cDlNlZD23CIRUb1,confrontational,7,0.6363636363636364,All Music
13RP005cDlNlZD23CIRUb1,dramatic,7,0.6363636363636364,All Music
13RP005cDlNlZD23CIRUb1,freedom,9,0.8181818181818182,All Music
13RP005cDlNlZD23CIRUb1,happy,7,0.6363636363636364,All Music
13RP005cDlNlZD23CIRUb1,rousing,7,0.6363636363636364,All Music
13RP005cDlNlZD23CIRUb1,anxious,8,0.7272727272727273,All Music
13RP005cDlNlZD23CIRUb1,urgent,8,0.7272727272727273,All Music
13RP005cDlNlZD23CIRUb1,visceral,5,0.45454545454545453,All Music
13U0E6CXh2dnEi6eDzNyK0,melancholy,8,0.7272727272727273,All Music
13U0E6CXh2dnEi6eDzNyK0,plaintive,8,0.7272727272727273,All Music
13U0E6CXh2dnEi6eDzNyK0,melancholy,8,0.7272727272727273,All Music
13U0E6CXh2dnEi6eDzNyK0,plaintive,8,0.7272727272727273,All Music
13XNjh0UY5LBsICcoHUdxl,feeling blue,7,0.6363636363636364,All Music
13XNjh0UY5LBsICcoHUdxl,loss,7,0.6363636363636364,All Music
13XNjh0UY5LBsICcoHUdxl,grief,7,0.6363636363636364,All Music
13v3siPyvy5TTEZYmGPPse,brash,9,0.8181818181818182,All Music
13v3siPyvy5TTEZYmGPPse,celebratory,9,0.8181818181818182,All Music
13v3siPyvy5TTEZYmGPPse,confident,9,0.8181818181818182,All Music
13v3siPyvy5TTEZYmGPPse,fun,9,0.8181818181818182,All Music
13v3siPyvy5TTEZYmGPPse,late night,9,0.8181818181818182,All Music
13v3siPyvy5TTEZYmGPPse,partying,9,0.8181818181818182,All Music
13v3siPyvy5TTEZYmGPPse,playful,9,0.8181818181818182,All Music
13v3siPyvy5TTEZYmGPPse,rousing,9,0.8181818181818182,All Music
13v3siPyvy5TTEZYmGPPse,sex,9,0.8181818181818182,All Music
13v3siPyvy5TTEZYmGPPse,sexual,8,0.7272727272727273,All Music
13v3siPyvy5TTEZYmGPPse,sexy,9,0.8181818181818182,All Music
140u2dqlZbpi4ZLgeolKqA,aggressive,6,0.5454545454545454,All Music
140u2dqlZbpi4ZLgeolKqA,angry,6,0.5454545454545454,All Music
140u2dqlZbpi4ZLgeolKqA,bitter,6,0.5454545454545454,All Music
140u2dqlZbpi4ZLgeolKqA,bleak,3,0.2727272727272727,All Music
140u2dqlZbpi4ZLgeolKqA,confrontational,7,0.6363636363636364,All Music
140u2dqlZbpi4ZLgeolKqA,dramatic,4,0.36363636363636365,All Music
140u2dqlZbpi4ZLgeolKqA,feeling blue,5,0.45454545454545453,All Music
140u2dqlZbpi4ZLgeolKqA,fierce,8,0.7272727272727273,All Music
140u2dqlZbpi4ZLgeolKqA,gloomy,5,0.45454545454545453,All Music
140u2dqlZbpi4ZLgeolKqA,gritty,6,0.5454545454545454,All Music
140u2dqlZbpi4ZLgeolKqA,harsh,4,0.36363636363636365,All Music
140u2dqlZbpi4ZLgeolKqA,hostile,5,0.45454545454545453,All Music
140u2dqlZbpi4ZLgeolKqA,intense,7,0.6363636363636364,All Music
140u2dqlZbpi4ZLgeolKqA,malevolent,2,0.18181818181818182,All Music
140u2dqlZbpi4ZLgeolKqA,menacing,3,0.2727272727272727,All Music
140u2dqlZbpi4ZLgeolKqA,ominous,4,0.36363636363636365,All Music
140u2dqlZbpi4ZLgeolKqA,provocative,7,0.6363636363636364,All Music
140u2dqlZbpi4ZLgeolKqA,rambunctious,7,0.6363636363636364,All Music
140u2dqlZbpi4ZLgeolKqA,rebellious,4,0.36363636363636365,All Music
140u2dqlZbpi4ZLgeolKqA,revolution,5,0.45454545454545453,All Music
140u2dqlZbpi4ZLgeolKqA,searching,5,0.45454545454545453,All Music
140u2dqlZbpi4ZLgeolKqA,suffocating,9,0.8181818181818182,All Music
140u2dqlZbpi4ZLgeolKqA,anxious,6,0.5454545454545454,All Music
140u2dqlZbpi4ZLgeolKqA,tough,6,0.5454545454545454,All Music
140u2dqlZbpi4ZLgeolKqA,victory,5,0.45454545454545453,All Music
140u2dqlZbpi4ZLgeolKqA,visceral,7,0.6363636363636364,All Music
14EUcXXpqrC03Dzzdj8bGr,atmospheric,9,0.8181818181818182,All Music
14EUcXXpqrC03Dzzdj8bGr,peaceful,8,0.7272727272727273,All Music
14EUcXXpqrC03Dzzdj8bGr,celebration,7,0.6363636363636364,All Music
14EUcXXpqrC03Dzzdj8bGr,elegant,9,0.8181818181818182,All Music
14EUcXXpqrC03Dzzdj8bGr,ethereal,9,0.8181818181818182,All Music
14EUcXXpqrC03Dzzdj8bGr,happy,7,0.6363636363636364,All Music
14EUcXXpqrC03Dzzdj8bGr,lush,9,0.8181818181818182,All Music
14EUcXXpqrC03Dzzdj8bGr,pastoral,9,0.8181818181818182,All Music
14EUcXXpqrC03Dzzdj8bGr,plaintive,9,0.8181818181818182,All Music
14EUcXXpqrC03Dzzdj8bGr,reflection,9,0.8181818181818182,All Music
14EUcXXpqrC03Dzzdj8bGr,reflective,9,0.8181818181818182,All Music
14EUcXXpqrC03Dzzdj8bGr,rousing,7,0.6363636363636364,All Music
14EUcXXpqrC03Dzzdj8bGr,quiet,9,0.8181818181818182,All Music
14EUcXXpqrC03Dzzdj8bGr,soothing,8,0.7272727272727273,All Music
14EUcXXpqrC03Dzzdj8bGr,sparkling,9,0.8181818181818182,All Music
14EUcXXpqrC03Dzzdj8bGr,wistful,9,0.8181818181818182,All Music
14EUcXXpqrC03Dzzdj8bGr,yearning,7,0.6363636363636364,All Music
14Tj6yYXItEhy466a0yeR0,yearning,7,0.6363636363636364,All Music
158DIbrVt4YbqNnWyRCS3P,aggressive,9,0.8181818181818182,All Music
158DIbrVt4YbqNnWyRCS3P,angry,9,0.8181818181818182,All Music
158DIbrVt4YbqNnWyRCS3P,bitter,9,0.8181818181818182,All Music
158DIbrVt4YbqNnWyRCS3P,brash,7,0.6363636363636364,All Music
158DIbrVt4YbqNnWyRCS3P,confident,9,0.8181818181818182,All Music
158DIbrVt4YbqNnWyRCS3P,dramatic,7,0.6363636363636364,All Music
158DIbrVt4YbqNnWyRCS3P,outrageous,7,0.6363636363636364,All Music
158DIbrVt4YbqNnWyRCS3P,rollicking,7,0.6363636363636364,All Music
158DIbrVt4YbqNnWyRCS3P,urgent,7,0.6363636363636364,All Music
15HgR9Ht4obJOcMG4wregp,celebratory,9,0.8181818181818182,All Music
15HgR9Ht4obJOcMG4wregp,fun,5,0.45454545454545453,All Music
15HgR9Ht4obJOcMG4wregp,humorous,8,0.7272727272727273,All Music
15HgR9Ht4obJOcMG4wregp,partying,9,0.8181818181818182,All Music
15HgR9Ht4obJOcMG4wregp,playful,9,0.8181818181818182,All Music
15HgR9Ht4obJOcMG4wregp,witty,9,0.8181818181818182,All Music
15UqRQqmOTK7DzzA235r3e,background music,7,0.6363636363636364,All Music
15UqRQqmOTK7DzzA235r3e,dramatic,5,0.45454545454545453,All Music
15UqRQqmOTK7DzzA235r3e,elegant,5,0.45454545454545453,All Music
15UqRQqmOTK7DzzA235r3e,intimate,7,0.6363636363636364,All Music
15UqRQqmOTK7DzzA235r3e,late night,7,0.6363636363636364,All Music
15UqRQqmOTK7DzzA235r3e,romantic,6,0.5454545454545454,All Music
15UqRQqmOTK7DzzA235r3e,romantic evening,7,0.6363636363636364,All Music
15UqRQqmOTK7DzzA235r3e,sensual,7,0.6363636363636364,All Music
15UqRQqmOTK7DzzA235r3e,sexy,5,0.45454545454545453,All Music
15UqRQqmOTK7DzzA235r3e,yearning,5,0.45454545454545453,All Music
15cGdiAHmezm0P04jVAjMo,bittersweet,9,0.8181818181818182,All Music
15cGdiAHmezm0P04jVAjMo,brooding,7,0.6363636363636364,All Music
15cGdiAHmezm0P04jVAjMo,comfort,9,0.8181818181818182,All Music
15cGdiAHmezm0P04jVAjMo,heartache,8,0.7272727272727273,All Music
15cGdiAHmezm0P04jVAjMo,intimate,7,0.6363636363636364,All Music
15cGdiAHmezm0P04jVAjMo,melancholy,8,0.7272727272727273,All Music
15cGdiAHmezm0P04jVAjMo,passionate,6,0.5454545454545454,All Music
15cGdiAHmezm0P04jVAjMo,plaintive,6,0.5454545454545454,All Music
15cGdiAHmezm0P04jVAjMo,poignant,6,0.5454545454545454,All Music
15cGdiAHmezm0P04jVAjMo,reflection,6,0.5454545454545454,All Music
15cGdiAHmezm0P04jVAjMo,reflective,6,0.5454545454545454,All Music
15cGdiAHmezm0P04jVAjMo,rousing,7,0.6363636363636364,All Music
15cGdiAHmezm0P04jVAjMo,searching,7,0.6363636363636364,All Music
15cGdiAHmezm0P04jVAjMo,yearning,5,0.45454545454545453,All Music
