spotify_id,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,emotion_vector
1eNrlXlW7Cj1QB1YUcZmpb,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0
1eRgyfyizDWISeS99kwLNC,0.23381749141889807,0.0010287969622431517,0.09352699656755924,0.1964066927918744,0.1965516596365541,0.5228673506607683,0.0,0.0,0.23381749141889807 0.0010287969622431517 0.09352699656755924 0.1964066927918744 0.1965516596365541 0.5228673506607683 0.0 0.0
1f1ybry2mOfAgP3qBFMiKc,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0
1f8h1B6EQdJVjdIWAkhshP,0.9138381201044388,0.08616187989556136,0.0,0.9138381201044388,0.08616187989556136,0.0,0.08616187989556136,0.0,0.9138381201044388 0.08616187989556136 0.0 0.9138381201044388 0.08616187989556136 0.0 0.08616187989556136 0.0
1fVkv2HympD7WrvJ6kui5N,0.0,0.5790554414784393,0.0,0.0,1.0,0.0,0.16837782340862423,0.3737166324435318,0.0 0.5790554414784393 0.0 0.0 1.0 0.0 0.16837782340862423 0.3737166324435318
1gpQMd0R3blMSn8vhXU0Uu,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0
1hBM2D1ULT3aeKuddSwPsK,0.0,1.0,0.0,0.0,0.7635933806146572,0.0,0.0,0.23640661938534277,0.0 1.0 0.0 0.0 0.7635933806146572 0.0 0.0 0.23640661938534277
1hFtJ5rV3aAm58ErijHdFO,0.0,0.01763410521969514,0.0,0.2997797887348174,0.251608574476138,0.7483914255238618,0.0,0.01763410521969514,0.0 0.01763410521969514 0.0 0.2997797887348174 0.251608574476138 0.7483914255238618 0.0 0.01763410521969514
1hLNOxFIiEAgApBstfwONV,0.0,0.5116130270650713,0.0,0.0,0.9999999999999999,0.0,0.1876852859001429,0.5038710090216904,0.0 0.5116130270650713 0.0 0.0 0.9999999999999999 0.0 0.1876852859001429 0.5038710090216904
1hLzejckE9G6hKDH16nw1p,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0
1hRDHWWealh2Pk3fnpIe75,0.14259352457641336,0.4547894648548902,0.0,0.0,0.9412850192920651,0.0,0.36067773863445735,0.29542023150478114,0.14259352457641336 0.4547894648548902 0.0 0.0 0.9412850192920651 0.0 0.36067773863445735 0.29542023150478114
1iJLyYspcbBW4oghhiFny0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0 1.0 1.0 1.0 1.0 0.0 0.0 1.0
1ib9zzAc7DsTdTtp0LFMS0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0 0.0 1.0 1.0 0.0 1.0 0.0 0.0
1ibeKVCiXORhvUpMmtsQWq,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0
1jF7IL57ayN4Ity3jQqGu0,0.0924214417744917,0.8151571164510167,0.0924214417744917,0.0924214417744917,0.9075785582255085,0.0,0.0,0.0924214417744917,0.0924214417744917 0.8151571164510167 0.0924214417744917 0.0924214417744917 0.9075785582255085 0.0 0.0 0.0924214417744917
1jGDDbxY1FBBdi9eia6Q2y,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0 1.0 0.0 0.0 1.0 0.0 1.0 1.0
1jJci4qxiYcOHhQR247rEU,0.09295668271401826,0.24500423850783404,0.10219689387357365,0.0,0.7050289037185312,0.15210565372051202,0.15686440207990582,0.21014548249007717,0.09295668271401826 0.24500423850783404 0.10219689387357365 0.0 0.7050289037185312 0.15210565372051202 0.15686440207990582 0.21014548249007717
1jNd1HqFj9yZlDgdkpddkm,0.0,0.1191852463528764,0.0,0.6606110652353427,0.00908340214698596,0.33030553261767126,0.0,0.22928709055876684,0.0 0.1191852463528764 0.0 0.6606110652353427 0.00908340214698596 0.33030553261767126 0.0 0.22928709055876684
1jcTfIiBUz35bBqgHYItP6,0.0,0.13746338287946186,0.0,0.30649886080069444,0.026255831615493115,0.8525912263570938,0.009945390763444362,0.009945390763444362,0.0 0.13746338287946186 0.0 0.30649886080069444 0.026255831615493115 0.8525912263570938 0.009945390763444362 0.009945390763444362
1je2ueLgQsyDPeW9MhE880,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0
1jlphb2nyrZ76BIjSgdbcG,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0
1jq28NGw6wdtFKx8MBPy6C,0.0,0.7478224802986313,0.0,0.0,1.0,0.0,0.24927416009954378,0.7478224802986313,0.0 0.7478224802986313 0.0 0.0 1.0 0.0 0.24927416009954378 0.7478224802986313
1jryWwUIWUngyJO3ZQqxjS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0
1k1Bqnv2R0uJXQN4u6LKYt,0.11212386300570967,0.1307484644110205,0.04233240210326307,0.17345712108812825,0.23977387100111935,0.7020947973398802,0.012416400936873889,0.12454026394258355,0.11212386300570967 0.1307484644110205 0.04233240210326307 0.17345712108812825 0.23977387100111935 0.7020947973398802 0.012416400936873889 0.12454026394258355
1k7lK8tjU5BPsXez7WEpg0,0.0,0.20888888888888893,0.0,0.15555555555555559,0.3777777777777779,0.0,0.0,0.4666666666666668,0.0 0.20888888888888893 0.0 0.15555555555555559 0.3777777777777779 0.0 0.0 0.4666666666666668
1kSxm4vU26W5xSUdnPUkyB,0.09231479344564966,0.5077313639510731,0.007615970459266096,0.007615970459266096,0.9923840295407338,0.007615970459266096,0.2077082852527117,0.7846757442880221,0.09231479344564966 0.5077313639510731 0.007615970459266096 0.007615970459266096 0.9923840295407338 0.007615970459266096 0.2077082852527117 0.7846757442880221
1kkbUvmqZiNmWCR9TLd4tO,0.07510729613733906,0.24592274678111586,0.0,0.08540772532188841,0.7834763948497856,0.13111587982832618,0.2356223175965665,0.39613733905579407,0.07510729613733906 0.24592274678111586 0.0 0.08540772532188841 0.7834763948497856 0.13111587982832618 0.2356223175965665 0.39613733905579407
1ko2lVN0vKGUl9zrU0qSlT,0.0,0.5408306112925806,0.0,0.0,0.8278114792347178,0.17218852076528232,0.09566028931404574,0.7130191320578629,0.0 0.5408306112925806 0.0 0.0 0.8278114792347178 0.17218852076528232 0.09566028931404574 0.7130191320578629
1kso4ftbucCeUK4F4q7Nsk,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0 0.0 0.0 0.0 1.0 0.3333333333333333 0.0 0.0
1kvnmJ67M3ByVx4y3ou2iP,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0
1kvq7ksGQWSyRysYYNd6lu,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0 1.0 1.0 1.0 1.0 0.0 0.0 1.0
1l4TxTavodjlnV2Uxtwl6B,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0
1l5LxX34FgwqlhvMb7BPXq,0.277687030382228,0.37928781443972553,0.0,0.0,0.9673309376020907,0.03266906239790918,0.277687030382228,0.277687030382228,0.277687030382228 0.37928781443972553 0.0 0.0 0.9673309376020907 0.03266906239790918 0.277687030382228 0.277687030382228
1lB2kyB5h9ceZ388GBfC9L,0.2061426873022201,0.2530383582810918,0.0,0.04445087296575519,0.9036897752408639,0.0,0.2209596449574718,0.29619451137554287,0.2061426873022201 0.2530383582810918 0.0 0.04445087296575519 0.9036897752408639 0.0 0.2209596449574718 0.29619451137554287
1lJBNe8CjXxTX8VoIHr0KX,0.0,0.53125,0.0,0.0,1.0,0.0,0.34375,0.7499999999999999,0.0 0.53125 0.0 0.0 1.0 0.0 0.34375 0.7499999999999999
1lLQtlPli8kTLJsTrcnRuQ,0.23403217942467094,0.06825938566552901,0.3510482691370064,0.43881033642125794,0.0931253047294003,0.5460750853242321,0.0877620672842516,0.0931253047294003,0.23403217942467094 0.06825938566552901 0.3510482691370064 0.43881033642125794 0.0931253047294003 0.5460750853242321 0.0877620672842516 0.0931253047294003
1lLacHBitnE9H4bdN3CefH,0.38518312346437344,0.2634367321867322,0.06584958538083538,0.0,0.7371871160933663,0.0,0.24591139434889436,0.23716792076167076,0.38518312346437344 0.2634367321867322 0.06584958538083538 0.0 0.7371871160933663 0.0 0.24591139434889436 0.23716792076167076
1lx8ddGT5wCD6W2xmLeRKG,0.0,0.5595763516951521,0.002255006632372448,0.002255006632372448,0.9253324274483162,0.0691675563751658,0.1386627607728258,0.558913996805873,0.0 0.5595763516951521 0.002255006632372448 0.002255006632372448 0.9253324274483162 0.0691675563751658 0.1386627607728258 0.558913996805873
1mH6tZC6iXIHPI6EixCwxw,0.06189115208115289,0.31919732710731824,0.0,0.0,1.0,0.0,0.24756460832461155,0.1268080938196066,0.06189115208115289 0.31919732710731824 0.0 0.0 1.0 0.0 0.24756460832461155 0.1268080938196066
1mzKd4lul92VCIdehoP8rg,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0
1nUn5yFnGi9ZxVYv84KtdF,0.24923843810578786,0.003046247576848518,0.0,0.4984768762115757,0.003046247576848518,0.6230960952644696,0.0,0.0,0.24923843810578786 0.003046247576848518 0.0 0.4984768762115757 0.003046247576848518 0.6230960952644696 0.0 0.0
1ne9wOtDF2jM6Cm8WBkaER,0.0,0.49797122832902985,0.0,0.0,0.83400959055699,0.0,0.1700479527849502,0.49797122832902985,0.0 0.49797122832902985 0.0 0.0 0.83400959055699 0.0 0.1700479527849502 0.49797122832902985
1nrvksAMsxoiEbUkQyxOXo,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0
1ntxpzIUbSsizvuAy6lTYY,0.5714831880398725,0.3142201743521531,0.130624728694828,0.44085845934504436,0.33054826543900667,0.09796854652112098,0.09796854652112098,0.0017960900195538847,0.5714831880398725 0.3142201743521531 0.130624728694828 0.44085845934504436 0.33054826543900667 0.09796854652112098 0.09796854652112098 0.0017960900195538847
1oXq63OUf43LDnNPVtfvX8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0
1oaaSrDJimABpOdCEbw2DJ,0.0,0.4552755281191595,0.003239508410262219,0.28395537180721525,0.651922750184063,0.1188990202186102,0.19450642804553436,0.514175681033018,0.0 0.4552755281191595 0.003239508410262219 0.28395537180721525 0.651922750184063 0.1188990202186102 0.19450642804553436 0.514175681033018
1ot6jEe4w4hYnsOPjd3xKQ,0.0,0.5141931142453,0.0,0.02346063877025054,0.8673615593428275,0.060997660802651406,0.20553808405546328,0.5360515630507529,0.0 0.5141931142453 0.0 0.02346063877025054 0.8673615593428275 0.060997660802651406 0.20553808405546328 0.5360515630507529
1oyRhrmdRoJj0rUe7b22FS,0.0,0.2970660146699266,0.0,0.0,1.0,0.0,0.3820293398533007,0.4193154034229829,0.0 0.2970660146699266 0.0 0.0 1.0 0.0 0.3820293398533007 0.4193154034229829
1pOIpxfrQ8AszXZdKR3aH3,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333337,0.0,0.0,0.0,0.0,0.6666666666666667 0.0 0.6666666666666667 0.33333333333333337 0.0 0.0 0.0 0.0
1pYPgA8XdHFQS15HPB41MH,0.22226338210779775,0.2220781626227079,0.0,0.0,0.7406927208742361,0.0,0.2778292276347472,0.3332098536766068,0.22226338210779775 0.2220781626227079 0.0 0.0 0.7406927208742361 0.0 0.2778292276347472 0.3332098536766068
1pbHy9VBpSyZh56xuujZz0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0
1qRMmit1aQUwnVj5nkvaWN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.75
1qfDfZAvrkSAFrAR2FTQDv,0.0,0.0023742715303259223,0.004748543060651845,0.19900712281459093,0.3693071443988775,0.6306928556011222,0.0,0.0,0.0 0.0023742715303259223 0.004748543060651845 0.19900712281459093 0.3693071443988775 0.6306928556011222 0.0 0.0
1r6e1WRXDNu06Crekl2Mbk,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0
1rG2EZw9GJuBPleLhS64sn,0.0,0.642809378526351,0.0,0.07522882099719981,0.9247711790028004,0.0,0.18807205249299958,0.229050863041752,0.0 0.642809378526351 0.0 0.07522882099719981 0.9247711790028004 0.0 0.18807205249299958 0.229050863041752
1sFqKjiXz86m7GLrMeUNCh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0
1svGpsr4VThsYdaBvpio5D,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0
1tCdXIAdRx5CvilfUpCNuU,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0
1tJ7QglWwgMg3XDG82ZMsF,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0 0.5 0.0 0.0 1.0 0.0 0.0 0.5
1tMyqN7bNCokdg7jWgKPc8,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0 1.0 0.0 0.0 1.0 1.0 0.0 1.0
1uEOy1YhgBr0qCmTrvJhaA,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0 0.0 0.0 0.0 1.0 0.0 1.0 1.0
1uaGSDFsLdReQgg8p7Obwh,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.6666666666666667,0.0 0.0 0.0 0.0 0.6666666666666667 0.0 0.0 0.6666666666666667
1udKn1oNKYQSQ9OmiIWCMu,0.0777648896689103,0.37250002066383264,0.0007576738585987719,0.0007576738585987719,0.9022600722407583,0.0,0.259468856849234,0.31974387868401705,0.0777648896689103 0.37250002066383264 0.0007576738585987719 0.0007576738585987719 0.9022600722407583 0.0 0.259468856849234 0.31974387868401705
1ui9EPnCqTurWbYICi9Gld,1.0,0.0,1.0,0.08260325406758448,0.0,0.08260325406758448,0.0,0.08260325406758448,1.0 0.0 1.0 0.08260325406758448 0.0 0.08260325406758448 0.0 0.08260325406758448
1uiQNFERY6n5FxIEPGxzwA,0.008832361773538243,0.42589648472001407,0.0,0.0,0.9205087440381556,0.0,0.326797385620915,0.35329447094152966,0.008832361773538243 0.42589648472001407 0.0 0.0 0.9205087440381556 0.0 0.326797385620915 0.35329447094152966
1vRXK3F03wbFnCPmjryyEm,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0
1vf0m8FrWV2f8CiU72mysM,0.5,0.5,0.5,0.5,1.0,0.0,0.5,1.0,0.5 0.5 0.5 0.5 1.0 0.0 0.5 1.0
1vgqCtUGKu5XsEgtRDkLfz,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0 1.0 0.0 0.0 1.0 0.0 1.0 1.0
1vhlVbHnbKJPD7pqCC0cE7,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0 0.5 0.0 0.0 1.0 0.0 0.0 0.0
1vxu8vMNshg5J8z3oA7QJZ,0.012285012285012286,0.012285012285012286,0.012285012285012286,1.0,0.012285012285012286,0.0,0.0,0.012285012285012286,0.012285012285012286 0.012285012285012286 0.012285012285012286 1.0 0.012285012285012286 0.0 0.0 0.012285012285012286
1wS3gRK4Yryz0Vcvegifaj,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0
1wbM7WXEKWPxqwFg3iR6BU,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0
1weEqgqTn03x8hmJ2mHMET,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0
1wncA7mz0ntqvZ8UzFokGk,0.0,0.6233183856502241,0.0,0.0,1.0,0.0,0.0,0.5246636771300448,0.0 0.6233183856502241 0.0 0.0 1.0 0.0 0.0 0.5246636771300448
1wpRglLhQ092N1rftlDMD3,0.0883233532934132,0.24738023952095817,0.0041167664670658695,0.0883233532934132,0.5842065868263475,0.0883233532934132,0.0,0.252619760479042,0.0883233532934132 0.24738023952095817 0.0041167664670658695 0.0883233532934132 0.5842065868263475 0.0883233532934132 0.0 0.252619760479042
1x3S3LYn5wqKHPzfUiqsj1,0.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0 1.0 0.0 0.0 1.0 0.0 0.3333333333333333 0.3333333333333333
1x9ahz0ALGHgbN9wwDjmre,0.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0 1.0 0.0 0.0 1.0 0.0 0.5 1.0
1xkOg49ZxldiM1ioIudwUS,0.0,0.2572340425531915,0.0,0.24032202415181136,0.7596779758481886,0.0,0.00488786658999425,0.2643703277745831,0.0 0.2572340425531915 0.0 0.24032202415181136 0.7596779758481886 0.0 0.00488786658999425 0.2643703277745831
1xz1IGJVkTxRpEsN27yXjB,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0
1y2Kg36JaZeJEC13sp0ccm,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0
1yUEZzM603T4lD6Myk3JJ3,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.5 1.0 0.5 0.5 1.0 0.0 0.0 1.0
1yeIxOEFmpQ3qlOb2R3g2m,0.0,0.0,0.8181818181818181,0.0,0.0,0.18181818181818182,0.0,0.0,0.0 0.0 0.8181818181818181 0.0 0.0 0.18181818181818182 0.0 0.0
1zCn7jmXyfLW4mqyl3Vqsb,0.0,0.4516129032258065,0.0,0.0,1.0,0.0,0.22580645161290325,0.4516129032258065,0.0 0.4516129032258065 0.0 0.0 1.0 0.0 0.22580645161290325 0.4516129032258065
1zOU6M1x4qSgvIJ2SxCucE,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0
1zU0kAJdEPyRs4x5gkQQER,0.0,0.0,0.0,0.0,0.9900990099009901,0.0,0.009900990099009901,0.31503150315031503,0.0 0.0 0.0 0.0 0.9900990099009901 0.0 0.009900990099009901 0.31503150315031503
1zuVsc5gf2S2Fp5achygUi,0.36986808038466285,0.06164468006411046,0.18493404019233142,0.517815312538528,0.0,0.6424608556281592,0.06164468006411046,0.0,0.36986808038466285 0.06164468006411046 0.18493404019233142 0.517815312538528 0.0 0.6424608556281592 0.06164468006411046 0.0
217jPzlbFDCAPoOARhfUdH,0.5259670385682733,0.1415869060429292,0.39381925959487274,0.4564856242094732,0.05663476241717167,0.4058824639897304,0.002076607955296295,0.0,0.5259670385682733 0.1415869060429292 0.39381925959487274 0.4564856242094732 0.05663476241717167 0.4058824639897304 0.002076607955296295 0.0
21CXijjRjUaegeKhfPF7uX,0.05913978494623657,0.9408602150537635,0.05913978494623657,0.05913978494623657,0.9408602150537635,0.05913978494623657,0.0,0.9408602150537635,0.05913978494623657 0.9408602150537635 0.05913978494623657 0.05913978494623657 0.9408602150537635 0.05913978494623657 0.0 0.9408602150537635
21YxK0klhpfLW8budkJaMF,0.4128778272196989,0.44925414428330995,0.001331473497337053,0.16473958453415719,0.5581928849745234,0.0,0.20577317686118093,0.2131568026191409,0.4128778272196989 0.44925414428330995 0.001331473497337053 0.16473958453415719 0.5581928849745234 0.0 0.20577317686118093 0.2131568026191409
221bl0jrSfJ1LMgUw36zRJ,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0 0.5 0.0 0.0 1.0 0.0 0.0 0.5
22kv2NoeaD7qhTgShfZjIv,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0
23HiOySFOnPUXTJWnc5tAb,0.0,0.25,0.0,0.0,1.0,0.0,0.25,0.5,0.0 0.25 0.0 0.0 1.0 0.0 0.25 0.5
23KUlJNvJmKrRVmo3XBvxM,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0 1.0 0.0 0.0 1.0 0.0 1.0 1.0
24tO365YW6lcZr1hN4Ukzj,0.035885167464114825,0.035885167464114825,0.035885167464114825,1.0,0.035885167464114825,0.0,0.0,0.035885167464114825,0.035885167464114825 0.035885167464114825 0.035885167464114825 1.0 0.035885167464114825 0.0 0.0 0.035885167464114825
26JkaeeVVIPLquHEsf7YJd,0.24503708551483422,0.22398560209424082,0.1700479930191972,0.0,0.6735383944153577,0.057755235602094245,0.13956151832460734,0.3362783595113438,0.24503708551483422 0.22398560209424082 0.1700479930191972 0.0 0.6735383944153577 0.057755235602094245 0.13956151832460734 0.3362783595113438
26TpLkciA8vz3kAvSI5tHG,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0
26q6YTrXt9l8qshIveiTX9,0.1648222274546739,0.28683348673930265,0.0,0.003924338748920807,0.7256459104822656,0.007142296523035868,0.2340332926629136,0.24188197016075522,0.1648222274546739 0.28683348673930265 0.0 0.003924338748920807 0.7256459104822656 0.007142296523035868 0.2340332926629136 0.24188197016075522
27AHAtAirQapVldIm4c9ZX,0.2591981917939456,0.45590791075807063,0.03928201445933807,0.1487668258439992,0.7524759811779058,0.0,0.31171294346439926,0.24529636480021721,0.2591981917939456 0.45590791075807063 0.03928201445933807 0.1487668258439992 0.7524759811779058 0.0 0.31171294346439926 0.24529636480021721
283898Lgbl6LidapOraXiN,0.0,0.7513914656771798,0.0,0.0,1.0,0.0,0.24860853432282,0.5027829313543599,0.0 0.7513914656771798 0.0 0.0 1.0 0.0 0.24860853432282 0.5027829313543599
28JSZ4KyzDXnnC2XnJX1db,0.13986013986013987,0.8601398601398602,0.13986013986013987,0.0,0.8601398601398602,0.0,0.0,0.8601398601398602,0.13986013986013987 0.8601398601398602 0.13986013986013987 0.0 0.8601398601398602 0.0 0.0 0.8601398601398602
28KTisZDzhDBALLSvRf4wv,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0 1.0 0.0 0.0 1.0 0.0 1.0 1.0
28PORYgAQ5vrbwtobRlCoq,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0
28bQQwthc9mWWRgDE5ND3v,0.22132054592401326,0.4098118775359646,0.0,0.06147792942333701,0.9385220705766629,0.0,0.15984261650067624,0.28685601868929056,0.22132054592401326 0.4098118775359646 0.0 0.06147792942333701 0.9385220705766629 0.0 0.15984261650067624 0.28685601868929056
28qkNp9shSV8AQrBwxZf48,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.5
29HbMTL672MugzhklYvStz,0.0,0.7382198952879581,0.0,0.2617801047120419,0.21465968586387432,0.0,0.0,0.0,0.0 0.7382198952879581 0.0 0.2617801047120419 0.21465968586387432 0.0 0.0 0.0
29ZyMSas57RRsqumvc0BSw,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0
29dljceloiAgAeARUwZ3QC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0
2APxH5XbOLDTmW9X5yi6Hw,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0
2AXuXJT9Rg6SxlGh2lIGsP,0.0,0.025723472668810282,0.0,0.0,1.0,0.0,0.0,0.017148981779206856,0.0 0.025723472668810282 0.0 0.0 1.0 0.0 0.0 0.017148981779206856
2Ap6ZjicxxcWvit5ZRYQxk,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0 1.0 1.0 1.0 1.0 0.0 0.0 1.0
2AxCeJ6PSsBYiTckM0HLY7,0.3987318382510259,0.1400521268939762,0.11961955147530778,0.12229397234162563,0.7128644506253282,0.0,0.12229397234162563,0.5635734152840719,0.3987318382510259 0.1400521268939762 0.11961955147530778 0.12229397234162563 0.7128644506253282 0.0 0.12229397234162563 0.5635734152840719
2B1jt2a6zdN4qLiugoEJry,0.0,0.5364238410596027,0.0,0.0,1.0,0.0,0.0,0.5364238410596027,0.0 0.5364238410596027 0.0 0.0 1.0 0.0 0.0 0.5364238410596027
2B4IYgIkBnemrp0YEkaUIH,0.3596834785388859,0.3605627048197588,0.07193669570777719,0.21581008712333155,0.5683798257533373,0.0,0.21581008712333155,0.14387339141555439,0.3596834785388859 0.3605627048197588 0.07193669570777719 0.21581008712333155 0.5683798257533373 0.0 0.21581008712333155 0.14387339141555439
2BGNomqCxEDcXyxf8bg27k,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0
2Bbvlv1uslztpJbGgEsckH,0.0,0.046511627906976744,0.0,0.0,1.0,0.0,0.046511627906976744,0.9534883720930232,0.0 0.046511627906976744 0.0 0.0 1.0 0.0 0.046511627906976744 0.9534883720930232
2BepFzUWfczDk68DXj10w3,0.0,0.5097061960632212,0.0,0.0,1.0,0.0,0.0,0.5009599534568021,0.0 0.5097061960632212 0.0 0.0 1.0 0.0 0.0 0.5009599534568021
2BuTposwmSKxFBgEoi4jES,0.0,0.35000000000000003,0.0,0.0,1.0,0.0,0.0,0.0,0.0 0.35000000000000003 0.0 0.0 1.0 0.0 0.0 0.0
2Bv0qamiKGfDBtXCutmXJf,0.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0 1.0 0.0 0.0 1.0 0.0 0.5 1.0
2CH4mc6qWAI3ejAdqpON9B,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0
2CVJECHIdpe8otFH0XFI4F,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0
2Cakl6tRkLxccrnqJdvGpu,0.04115961699470546,0.43199728547306454,0.06585538719152874,0.0,0.8765211490158836,0.06585538719152874,0.13994269778199858,0.4155334386751823,0.04115961699470546 0.43199728547306454 0.06585538719152874 0.0 0.8765211490158836 0.06585538719152874 0.13994269778199858 0.4155334386751823
2CdS3DRqWR5LAhy4hM5X9W,0.12382938079485625,0.2322485207100592,0.0,0.0,0.8050132786656106,0.15724735591483016,0.15735451707589806,0.3022993057820435,0.12382938079485625 0.2322485207100592 0.0 0.0 0.8050132786656106 0.15724735591483016 0.15735451707589806 0.3022993057820435
2D1hlMwWWXpkc3CZJ5U351,0.06747638326585695,0.6072874493927125,0.06747638326585695,0.06747638326585695,0.5951417004048584,0.0,0.3252361673414305,0.3252361673414305,0.06747638326585695 0.6072874493927125 0.06747638326585695 0.06747638326585695 0.5951417004048584 0.0 0.3252361673414305 0.3252361673414305
